,datetime,city,state,country,shape,duration_seconds,duration_hours_min,comments,date_posted,latitude,longitude 
14829,7/9/2012 12:35,portland,OR,us,circle,1200,20 minutes,Green orb,8/5/2012,45.5236111,-122.675
14830,8/10/2012 21:30,oregon city,OR,us,fireball,180,3 minutes,Saw thirteen fireballs in the sky as i walked home from the store.,10/30/2012,45.3575000,-122.60555559999999
14831,8/11/2011 10:00,bend,OR,us,light,4,3-4 seconds,Very bright point of blue-white light moving downward in the vicinity of the Big Dipper constellation.,8/21/2011,44.0583333,-121.31416670000002
14832,8/11/2012 10:00,albany,OR,us,light,10,5 or 10 seconds,White Light Moving Fast,8/19/2012,44.6366667,-123.10472220000001
14833,8/11/2012 11:45,portland (garden home),OR,us,formation,1200,5-20 minutes,&quot;Stars&quot; moving around&#44 changing position&#44 and appear to be in a formation.,8/19/2012,45.5236111,-122.675
14834,8/12/2012 01:58,beaverton,OR,us,disk,10,10 seconds,Near invisible saucer cruising through the night sky,8/19/2012,45.4872222,-122.8025
14835,8/12/2012 22:30,salem,OR,us,sphere,120,minute...minute and a hal,5 orange glowing objects cruise by swimming pool in densely populated neighborhood of NE Salem.,8/19/2012,44.9430556,-123.0338889
14836,8/13/2011 21:15,aloha,OR,us,light,240,4 mins,Three red lights over Aloha Oregon,8/21/2011,45.4944444,-122.86583329999999
14837,8/13/2011 23:00,mt. hood parkdale,OR,,other,10,10 seconds,Mt Hood OR&#44 large triangle shaped with rounded corners diamnond shape inside&#44 other objects around it&#44 disappeared within 10 seconds,10/10/2011,45.519839,-121.59674199999999
14838,8/13/2012 21:30,rogue river ( wildcat camp; lower river),OR,us,light,15,15 seconds,August 13&#442012 Two orange spheres seen on the Rogue river in Southern Oregon,9/24/2012,42.4361111,-123.17083329999998
14839,8/13/2012 21:45,bandon,OR,us,changing,300,5 minutes,8/13/2012  21:45 pm Bandon&#44 Oregon  star like craft hovers for 1 min. then bright color flashes and huge wall of flames pours out of it,9/24/2012,43.1191667,-124.4072222
14840,8/13/2012 21:45,grants pass,OR,us,other,120,2 minutes,Heard loud rumbling&#44 followed by two bright oval shapes in the sky.,8/19/2012,42.4391667,-123.32722220000001
14841,8/13/2012 22:00,north bend,OR,us,circle,300,5 minutes,Silent&#44 golden orange orbs,9/24/2012,43.4066667,-124.22305559999998
14842,8/13/2012 22:10,o&#39brien,OR,us,fireball,300,5 minutes,Orange Orb rumbling UFO over coastal mountains in southern Oregon,8/19/2012,42.0675000,-123.70194440000002
14843,8/13/2013 23:00,cannon beach,OR,us,circle,420,7 minutes,Dim white light went to a super white pulsed 3 blue luminated rings . after 30 seconds the lights retracted back tothe white light then,8/30/2013,45.8919444,-123.9602778
14844,8/14/2011 21:55,corvallis,OR,us,light,90,1.5 minutes,White light far brighter than satellite drifts overhead and vanishes.  ((NUFORC Note:  Overflight of ISS??  PD)),8/21/2011,44.5647222,-123.26083329999999
14845,8/14/2012 22:30,lebanon,OR,us,light,900,15 minutes,Orange lights flying north to south dropping something and disappearing.,8/19/2012,44.5366667,-122.90583329999998
14846,8/15/2012 20:00,pendleton,OR,us,unknown,420,7 minutes,White light in the early evening,9/24/2012,45.6722222,-118.7875
14847,8/16/2011 17:28,coos bay,OR,us,light,420,7 minutes,I saw a steady ball of light with no sound  about 20&#44000 feet fly by in a northesterly direction from coos bay,8/21/2011,43.3666667,-124.21666670000002
14848,8/16/2012 22:30,grand ronde,OR,us,sphere,3600,an hour,Slow moving orange globes traveling from west to northeast&#44 seemed to vibrate,9/24/2012,45.0602778,-123.60805559999999
14849,8/17/2012 22:00,hermiston,OR,us,light,120,2 minutes,Started as a very bright red light in the SW part of the sky. It traveled down at an angle from south to north at a fairly slow&#44 steady,8/19/2012,45.8405556,-119.28833329999999
14850,8/18/2012 21:30,troutdale,OR,us,fireball,300,5 minutes,Fireball floating in sky,8/19/2012,45.5394444,-122.38611110000001
14851,8/19/2011 00:50,baker city,OR,us,fireball,10,10 seconds,Fireball&#44 space debris&#44 or unknown object .,8/21/2011,44.7750000,-117.83333329999999
14852,8/19/2011 21:30,hillsboro,OR,us,light,180,2-3 min,Observed what appeared to be a fast satellite stop move in controlled impossible maneuvers then assume original trajectory,10/10/2011,45.5230556,-122.9886111
14853,8/20/2012 00:20,south beach,OR,us,flash,300,5 minutes,Flashing &quot;star.&quot; Erratic flight pattern and great speed. Suddenly disappeared.,9/24/2012,44.6127778,-124.0475
14854,8/20/2012 22:00,grants pass,OR,us,circle,60,1 minute or less,Stars appear&#44 move and fade away.,9/24/2012,42.4391667,-123.32722220000001
14855,8/20/2012 22:10,warrenton,OR,us,light,1200,20 minutes,Non-Moving flashing light dissapears suddenly into the sky,9/24/2012,46.1652778,-123.9225
14856,8/20/2013 21:05,beaverton,OR,us,light,60,1 minute,Bright white light traveling from west to east that suddenly disappeared.,8/30/2013,45.4872222,-122.8025
14857,8/20/2013 22:00,portland,OR,us,fireball,25,25 seconds,Orange fireball hovers over southeast Portland than disappears,8/30/2013,45.5236111,-122.675
14858,8/2/2012 21:30,oregon city,OR,us,fireball,180,3 minutes,Saw nine fireballs flying in the sky from the West Linn hills over the oregon City area.,10/30/2012,45.3575000,-122.60555559999999
14859,8/2/2013 19:00,lincoln city,OR,us,other,7200,2+ hours,Bright stationary pulsing light accompanied with other objects emanating faint pulses of colored lights (clear&#44red and blue in color).,1/24/2014,44.9583333,-124.01666670000002
14860,8/22/2012 21:00,lincoln city,OR,us,light,2700,45 minutes,15 orb shaped orangish lights and one came down towards the lake.,9/24/2012,44.9583333,-124.01666670000002
14861,8/23/2011 11:06,portland,OR,us,triangle,2,seconds,Started looking like a shooting star but then shot into triangle and went &quot;dot dot dot into bigger ones and shot into the sky&quot; and then,10/10/2011,45.5236111,-122.675
14862,8/24/2011 09:00,portland,OR,us,other,60,< 1 minute,T-shaped&#44y-shaped&#44triangle&#44three lights&#44daytime.,10/10/2011,45.5236111,-122.675
14863,8/25/2012 21:05,cornelius,OR,us,sphere,30,30 seconds,Seven bright golden/amber orbs over Cornelius&#44 OR moving N to SE&#44 no sound&#44 semi-formation.,9/24/2012,45.5200000,-123.05861110000001
14864,8/26/2012 22:30,waldport,OR,us,circle,1200,15-20 minutes,5 lights seen in night sky over ocean.,9/24/2012,44.4269444,-124.0675
14865,8/28/2011 21:00,oregon city,OR,us,light,300,5 min,Bright white light and small red light in sky 8-28-2011 Oregon city oregon,10/10/2011,45.3575000,-122.60555559999999
14866,8/28/2011 21:10,milwaukie,OR,us,light,120,2 minutes,bright light 08/28/2011 portland,10/10/2011,45.4463889,-122.63805559999999
14867,8/30/2013 21:25,pacific city,OR,us,circle,60,<1 minute,Orange hovering light moving slowly then rapidly then gone into thin air,9/9/2013,45.2025000,-123.96166670000001
14868,8/31/2013 18:45,eagle creek,OR,us,other,600,10 minutes,Bright star like object in the west that stopped&#44 moved slowly then stopping again&#44 then it was gone.,9/9/2013,45.3575000,-122.3577778
14869,8/31/2013 22:20,hillsboro,OR,us,fireball,600,10 minutes,Strange orange light(flame) in the sky,9/9/2013,45.5230556,-122.9886111
14870,8/3/2011 22:00,albert lake,OR,,sphere,900,15 minutes,Multiple bright spheres above the desert moveing in patterns,12/12/2011,43.449595,-119.137716
14871,8/3/2011 23:00,lakeview,OR,us,sphere,360,6 mins,08-03-2011 Between Lakeview and Adel. 5-8 objects floating above the highway followed by millitary aircraft,5/13/2012,42.1888889,-120.3447222
14872,8/4/2011 22:10,gresham,OR,us,other,120,2 min-5min,Two drone like objects chasing or observing a star like craft or object that was faster and more silent then any other craft or object,8/7/2011,45.4983333,-122.4302778
14873,8/4/2012 20:30,salem,OR,us,sphere,35,35 seconds,The object struck me as pretty because it was like a mirror with green lights.,8/5/2012,44.9430556,-123.0338889
14874,8/4/2013 20:12,knappa,OR,us,circle,600,10+ minutes,Multiple lights in sky.,8/30/2013,46.1852778,-123.5847222
14875,8/4/2013 22:20,portland,OR,us,formation,5,5 seconds,V shape formation of 5 soft white lights,8/30/2013,45.5236111,-122.675
14876,8/5/2013 21:59,philomath,OR,us,light,360,6 minutes,08/05/13 21:59 Low flying&#44 very large white light&#44 heading north&#44 viewed for 6 minutes.,8/30/2013,44.5402778,-123.36638889999999
14877,8/6/2011 21:30,seaside,OR,us,fireball,900,15 minutes,3 Fireball Looking Objects Seen Over Seaside&#44 Oregon on the Evening of August 6th&#44 2011,8/7/2011,45.9933333,-123.9213889
14878,8/7/2012 21:30,pacific city,OR,us,light,300,4-5 minutes,3 witnesses observed a series of orange lights move rapidly from the SW to the NE from the tree line/horizon to an ever increasing alti,8/19/2012,45.2025000,-123.96166670000001
14879,8/7/2012 22:50,myrtle creek,OR,us,fireball,120,1-2 minutes,Bright orange orb moving through the sky.,8/19/2012,43.0202778,-123.29194440000002
14880,8/8/2011 23:00,medford,OR,us,light,205,twenty five seconds,Me and my friend were laying in a grassy hill in Medford&#44 Oregon. We were on vacation&#44 just counting bats and star-gazing. The stars we,8/21/2011,42.3266667,-122.87444440000002
14881,8/8/2012 05:00,portland,OR,us,unknown,8,one or more hours,Curious to know what is going on.,9/24/2012,45.5236111,-122.675
14882,8/8/2012 23:00,nehalem,OR,us,light,300,5 minutes,Two&#44 then one stationary red lights pulse&#44 fade&#44 then disappear offshore from Nehalem State Park,8/19/2012,45.7202778,-123.89277779999999
14883,8/8/2012 24:00,redmond,OR,us,light,600,10 minutes,A brilliant white light traveling  NE from the SE. no sound&#44 no flashing lights just a big bright white light traveling slowly  at arou,8/19/2012,44.2727778,-121.17277779999999
14884,8/8/2013 21:00,portland,OR,us,oval,40,40 seconds,Silent white-lighted oval orb followed at distace by smaller reddish object.,8/30/2013,45.5236111,-122.675
14885,8/8/2013 21:10,milwaukie,OR,us,light,180,2-3 minutes,Small reddish light following the space station very closely behind.((NUFORC Note:  Japanese HTV-4 craft flying close to the ISS.  PD)),8/30/2013,45.4463889,-122.63805559999999
14886,8/8/2013 21:11,astoria,OR,us,light,120,2 minutes,Orb following space station. ((NUFORC Note:  Japanese HTV-4 craft flying close to the ISS.  PD)),8/30/2013,46.1880556,-123.83
14887,8/8/2013 21:35,lincoln city,OR,us,circle,240,4 minutes,Light orb over Lincoln City&#44 Or.,8/30/2013,44.9583333,-124.01666670000002
14888,9/10/2012 22:00,hood river,OR,us,light,5400,1.5 + hours,Hood River Sept 2012 what is this light,9/24/2012,45.7055556,-121.52027779999999
14889,9/11/2011 00:00,the dalles,OR,us,fireball,30,30 seconds,2 witnesses to a large orange fireball object flying upwards into the atmosphere,10/10/2011,45.5947222,-121.1775
14890,9/11/2013 23:00,hillsboro,OR,us,triangle,15,15 seconds,Dull black triangle with 4 lights moved quickly overhead from horizon to horizon,9/30/2013,45.5230556,-122.9886111
14891,9/1/2011 22:00,portland,OR,us,sphere,300,5 minutes,Bright Orange Sphere Formation Seen From Downtown Portland.,5/29/2012,45.5236111,-122.675
14892,9/1/2012 23:00,eugene,OR,us,circle,7200,2 hours,UFO&#39s all over the night skies of eugene&#44 oregon.,9/24/2012,44.0522222,-123.08555559999999
14893,9/1/2013 22:15,wilsonville,OR,us,cigar,20,20 seconds,1 UFO observed 2 times 10 seconds apart&#44 going S to N&#44 then N to S&#44 at 22:15 hrs over Wilsonville&#44 OR on 9/1/13.,9/9/2013,45.3000000,-122.7725
14894,9/12/2012 19:30,mcnary,OR,us,oval,10,5-10 seconds,I was taking pictures of my son at sunset and when we got home I saw something in the sky on one of the pictures. I flipped to the next,9/24/2012,45.9194444,-119.28805559999999
14895,9/12/2012 20:00,beaverton,OR,us,disk,300,5 minutes,I&#39m a pilot.  At dusk&#44 after work&#44 I saw a golden&#44 metallic saucer-shaped object in the sky.  It came from the south and was probably a,9/24/2012,45.4872222,-122.8025
14896,9/12/2013 24:00,mcminnville,OR,us,triangle,600,10 minutes,Very slow moving object rectangular in shape with orange and red lights&#44 making no sound.,9/30/2013,45.2102778,-123.1975
14897,9/13/2012 13:30,springfield,OR,us,unknown,300,~5 minutes,Red ufo at Clearwater Park&#44 Springfield&#44 Oregon.,3/18/2014,44.0463889,-123.02083329999999
14898,9/13/2013 23:39,canby,OR,us,,240,4 minutes,3 bright white flashes of light that lit up the entire sky.,9/30/2013,45.2630556,-122.69138889999999
14899,9/14/2011 20:00,portland,OR,us,light,15,15 seconds,I&#39m an amateur astronomer and have seen many objects before (satellites&#44 iridium flares&#44 ect.)&#44 and these were unusual.,7/4/2012,45.5236111,-122.675
14900,9/14/2013 21:23,canby,OR,us,sphere,300,5 minutes,Three amber orbs or spheres.,9/30/2013,45.2630556,-122.69138889999999
14901,9/15/2012 02:15,medford,OR,us,other,1800,30 minutes,UFO Landing in Medford&#44 OR.,9/24/2012,42.3266667,-122.87444440000002
14902,9/16/2011 11:16,sisters (in-flight),OR,us,triangle,0.5,0.5 sec,Orange Dart-like craft passes our aircraft at close proximity in flight,1/24/2012,44.2911111,-121.54805559999998
14903,9/16/2012 21:00,lincoln city,OR,us,sphere,300,5 minutes,My wife and I spent a few days on the coast in Lincoln City&#44 OR.  On September 16th around 9 p.m. my darling wife and I were outside on,9/24/2012,44.9583333,-124.01666670000002
14904,9/16/2012 21:10,lincoln city,OR,us,light,180,3 minutes,Five red lights in night sky.,9/24/2012,44.9583333,-124.01666670000002
14905,9/19/2013 11:20,klamath falls,OR,us,teardrop,600,10 minutes,Fast moving aircraft with little jet trail moves across Oregon sky&#39s.,9/30/2013,42.2250000,-121.78055559999999
14906,9/20/2011 01:55,portland,OR,us,rectangle,6,6 seconds,Orange glowing&#44 black center wing,10/10/2011,45.5236111,-122.675
14907,9/20/2011 20:45,talent,OR,us,triangle,35,35 sec,it looked like something of a V shape entered the atmosphere glowing.,10/10/2011,42.2458333,-122.7875
14908,9/21/2011 00:00,portland,OR,us,flash,7,hour,I saw multiple objects I can not describe last night in Portland&#44 Oregon around midnight.,10/10/2011,45.5236111,-122.675
14909,9/21/2011 20:00,salem,OR,us,egg,120,2 mins,Was driving at about 8 pm&#44 suddenly in front of me in the sky a bright green egg shape appeared slowly crossed sky then accelerated and,10/10/2011,44.9430556,-123.0338889
14910,9/21/2011 20:15,canby,OR,us,fireball,15,brief,large green fireball plummenting out of the sky,10/10/2011,45.2630556,-122.69138889999999
14911,9/21/2011 20:30,tillamook,OR,us,cylinder,10,10 seconds,Bright glowing orb,10/10/2011,45.4563889,-123.8427778
14912,9/2/2013 21:30,lincoln city,OR,us,light,120,2 minutes,Seen a red solid light moving from west to east. The object was not flashing like a airplane and was a difrent collor. It disappeared i,9/9/2013,44.9583333,-124.01666670000002
14913,9/2/2013 21:35,lincoln city,OR,us,circle,60,60 seconds,A round orange ball of light- looking like fire traveled north across the sky before fading in the distance. It seemed to be rotating a,9/9/2013,44.9583333,-124.01666670000002
14914,9/22/2011 24:00,mulino,OR,us,circle,180,3 min,circle/ red/orange differnt color lights spun,10/10/2011,45.2216667,-122.58083329999998
14915,9/22/2012 22:45,cape meares,OR,us,light,120,2 minutes,Bright orange light&#44 star shaped&#44 hovering high over town.,9/24/2012,45.4900000,-123.9575
14916,9/23/2011 19:50,happy valley,OR,us,fireball,30,3 0r 4 seconds,Two separate fireballs descending slowly&#44 in different parts of sky&#44one touching ground very near us&#44 the far one vanishing at horizon,10/10/2011,45.4469444,-122.52916670000002
14917,9/25/2011 06:00,portland,OR,us,light,1200,15 -20min,Yellow/Orange light ball with blinking lights over Sauvie Island,10/10/2011,45.5236111,-122.675
14918,9/25/2011 21:00,florence,OR,us,light,120,2 minutes,Red lights over Florence&#44 Oregon,10/10/2011,43.9827778,-124.0986111
14919,9/25/2012 19:32,beaverton/tigard,OR,,circle,1172,19:32,Strange lights over beaverton/tigard,10/30/2012,45.474664,-122.7881
14920,9/27/2011 21:00,eugene,OR,us,circle,600,10 minutes,Five fiery lights/dark circular objects seen by young couple in Eugene&#44 OR.,10/10/2011,44.0522222,-123.08555559999999
14921,9/28/2011 16:15,albany,OR,us,oval,180,3 minutes,UFO witnessed by skeptical man and nephew in Northwest.,10/10/2011,44.6366667,-123.10472220000001
14922,9/28/2011 20:50,stayton,OR,us,circle,3600,1 hour +,Round Obj. with green&#44 red&#44 yellow&#44 blue &amp; white lights moving E to W for over an hour.  ((NUFORC Note:  Star&#44 perhaps Sirius?  PD)),10/10/2011,44.8008333,-122.79333329999999
14923,9/28/2011 21:00,gleneden,OR,,oval,900,watched it for 15 min but,An oval orb blinking green and red lights and that has electrical currents is watched off the Oregon coast.,10/10/2011,42.323042,-122.98093
14924,9/28/2011 21:00,yachats (south of),OR,us,other,300,5 minutes,Low-flying&#44 arrow-shaped craft with unblinking white-yellow lights and one red blinking light,10/10/2011,44.3113889,-124.10361110000001
14925,9/29/2012 12:00,redmond,OR,us,sphere,1800,30 minutes,Small&#44 white&#44 lumenescent sphere observed drifting through chemtrail activity from High Desert&#44 Central Oregon.,10/30/2012,44.2727778,-121.17277779999999
14926,9/29/2012 21:45,creswell,OR,us,sphere,1,1 second,Bright white sphere Creswell&#44 OR.,10/30/2012,43.9180556,-123.02333329999999
14927,9/30/2012 20:15,portland,OR,us,fireball,180,3 minutes,Orange firelike floating slowly along treeline.,10/30/2012,45.5236111,-122.675
14928,9/3/2013 21:30,lincoln city,OR,us,light,120,few minutes,Bright red to dark slow flashing.,9/9/2013,44.9583333,-124.01666670000002
14929,9/4/2011 21:37,corvallis,OR,us,light,60,1 minute,Two lights appear within extremely close proximity&#44 fly straight&#44 and then vanish at the same time.,10/10/2011,44.5647222,-123.26083329999999
14930,9/5/2011 01:00,portland,OR,us,light,5,5 seconds,bright light that looked like a satellite then shoots straight up leaving a streak behind momentarily,10/10/2011,45.5236111,-122.675
14931,9/5/2011 12:18,eugene,OR,us,light,2,1-2 seconds,Bright fast moving light,10/10/2011,44.0522222,-123.08555559999999
14932,9/5/2013 21:00,merrill,OR,us,flash,14400,4 hours,White flashes of light over mountains in Southern Oregon.,9/9/2013,42.0252778,-121.59944440000001
14933,9/7/2013 21:15,springfield,OR,us,sphere,30,30 seconds,Springfield&#44 OR bright orange sphere hovering in sky over pasture.,9/9/2013,44.0463889,-123.02083329999999
14934,9/9/2011 20:00,portland,OR,us,oval,300,5 minutes,9 Objects&#44 oval in shape,10/10/2011,45.5236111,-122.675
14935,10/10/2011 21:00,york,PA,us,circle,15,15 seconds,BRIGHT LIT ORB SPEEDS ACROSS S.CENTRAL PA. SKY&#44 MAKING NO SOUND&#44 THEN DISAPPEARS,10/19/2011,39.9625000,-76.7280556
14936,10/11/2012 19:30,forty fort,PA,us,fireball,720,12 minutes,Slow moving bright light,10/30/2012,41.2788889,-75.87861109999999
14937,10/11/2012 20:00,nanticoke,PA,us,diamond,60,~1 minute,UFO sighted over Nanticoke PA,10/30/2012,41.2052778,-76.00527779999999
14938,10/11/2012 21:00,levittown,PA,us,diamond,60,1 minute,About 9:00 pm&#44 Oct. 11&#44 2012&#44 driving home I first heard strange high-pitched siren-like sound&#44 and rolled down my window to hear what,10/30/2012,40.1550000,-74.8291667
14939,10/1/2013 12:30,pittsburgh,PA,us,unknown,60,1 minute,Driving across the Glenfied Bridge&#44 northbound&#44 saw an odd shape as i was looking southeast down the Ohio. It wasn&#39t a plane. It wa,10/14/2013,40.4405556,-79.9961111
14940,10/1/2013 12:30,pittsburgh,PA,us,unknown,60,<i minute,I&#39m conflicted. I had another sighting&#44 and I was challenged by you of filing a false report.  ((NUFORC Note:  See comment below.  PD),10/14/2013,40.4405556,-79.9961111
14941,10/12/2012 06:30,pittsburgh,PA,us,rectangle,3,3 seconds,Craft zoomed past my windshield.,1/16/2014,40.4405556,-79.9961111
14942,10/12/2012 08:25,bessemer,PA,us,circle,300,5 minutes,Bright orange circles,10/30/2012,40.9747222,-80.4938889
14943,10/12/2012 17:45,waynesburg (north of),PA,us,light,60,1 minute,Bright light surrounded by jets.,11/4/2012,39.8963889,-80.17944440000001
14944,10/12/2012 22:00,ridley park,PA,us,light,15,15 seconds,Blue light object falls from sky 10/12/12 PA,10/30/2012,39.8811111,-75.3241667
14945,10/12/2013 20:00,finleyville,PA,us,other,120,2 minutes,Four orange globes,10/14/2013,40.2522222,-80.0030556
14946,10/13/2012 05:30,ligonier,PA,us,other,1200,15-20 minutes,Puslating Lights&#44 Yellow&#44  Red&#44 Yellow-Object was completely silent,10/30/2012,40.2430556,-79.23777779999999
14947,10/13/2012 21:15,york springs,PA,us,oval,300,5 minutes,Saw 4 oval shape objects with orange/red lights.,10/30/2012,40.0088889,-77.11583329999999
14948,10/13/2012 24:00,kingston,PA,us,light,300,5 minutes,There were orange lights in the sky. The ones in the front formed a triangle v formation and there were several bright orange lights/,10/30/2012,41.2616667,-75.8972222
14949,10/13/2013 19:40,mechanicsburg,PA,us,fireball,180,2-3 minutes,Ball of flames moving slowly across the night sky and witnessed by 4 people.,10/23/2013,40.2141667,-77.0088889
14950,10/13/2013 21:45,ligonier,PA,us,light,180,3 minutes,Orange light disappeared after being flashed by laser,2/21/2014,40.2430556,-79.23777779999999
14951,10/14/2011 05:00,falls twp,PA,,formation,30,30 sec.,I don&#39t know what it was I saw&#44 but it made me very nervous and confused.,10/19/2011,40.16083,-74.79222
14952,10/14/2011 22:30,york,PA,us,triangle,2,few seconds,Triangle shape&#44 large round lights entire bottom of craft with a light green haze.It just appeared&#44 and then dropped behind trees.,10/19/2011,39.9625000,-76.7280556
14953,10/14/2012 20:00,easton,PA,us,fireball,1800,twenty or thirty minutes,Fireballs 20-30 minutes reddish orange eastern Pa northampton county two witnesses.,10/30/2012,40.6883333,-75.22111109999999
14954,10/14/2013 16:00,buckingham,PA,us,rectangle,600,10 minutes,Rectangular floating object&#44 4X the size of a hot air balloon&#44 but at about the same height as hot air balloon travels. Grayish.,10/23/2013,40.3236111,-75.0602778
14955,10/15/2011 08:00,reistville,PA,us,sphere,5,5 sec.,Orange ball of light follows car&#44 disappears behind us,10/19/2011,40.3272222,-76.3030556
14956,10/15/2011 19:20,lancaster,PA,us,circle,300,5 minutes,Bright circle&#44 red/orange object in sky.,10/19/2011,40.0377778,-76.3058333
14957,10/15/2013 09:15,hunlock creek,PA,us,triangle,600,10 minutes,I went outside for a cigarette&#44 I was about a quarter of my cigarette gone and I notice a light from the left of me. I have a lake in t,3/18/2014,41.2058333,-76.0663889
14958,10/16/2012 20:00,myerstown,PA,us,light,30,30 seconds,Yellow orangish lights.,10/30/2012,40.3744444,-76.3030556
14959,10/16/2013 00:15,bath,PA,us,light,60,1 minute,Bright&#44 stationary&#44 flickering orange light slowly dimming until no longer visible.,10/23/2013,40.7255556,-75.3944444
14960,10/16/2013 18:50,carlisle,PA,us,cigar,420,7 minutes,Straight pink light traveling across sky.,10/23/2013,40.2013889,-77.1891667
14961,10/17/2011 21:40,waynesboro,PA,us,light,8,8 sec,Bright&#44 big yellow light low in the sky above rural Waynesboro&#44 Pa.,10/19/2011,39.7558333,-77.5780556
14962,10/17/2012 01:00,langhorne,PA,us,circle,10,10 seconds,Green and amber fireball in sky,10/30/2012,40.1744444,-74.9230556
14963,10/17/2012 20:45,allentown,PA,us,circle,1500,25 minutes,We saw what looked like an orange fire ball just hovering for some time before moving southward followed by a fast moving aircraft,10/30/2012,40.6083333,-75.4905556
14964,10/18/2013 20:12,washington,PA,us,formation,30,30 seconds,3 red lights in a triangle formation heading North then disappeared&#44 no clouds.,10/23/2013,40.1738889,-80.24638890000001
14965,10/18/2013 20:15,washington,PA,us,triangle,300,5 minutes,My Parents arrived home from at trip to the grocery store&#44 and my mother noticed and bright light moving through the sky. As I exited m,10/23/2013,40.1738889,-80.24638890000001
14966,10/19/2013 21:00,lewisburg,PA,us,other,30,30 seconds,Orange shape hovered&#44 rose into clouds.,11/11/2013,40.9644444,-76.88472220000001
14967,10/20/2011 07:30,allentown,PA,us,rectangle,1200,20 minutes,4 rectangular light blues shapes over Allentown&#44 Pennsylvania.,2/28/2013,40.6083333,-75.4905556
14968,10/20/2012 18:00,cranberry twp.,PA,,light,600,10 minutes,4 off-white balls of light high up&#44 appearing that they on a picture taking tour.,10/30/2012,40.684963,-80.107138
14969,10/20/2013 18:20,levittown,PA,us,light,720,12 minutes,Burnt orange objects in clear sky no navigation lights appeared out of nowhere travel across sky then disappeared.  Levittown Pa.,10/23/2013,40.1550000,-74.8291667
14970,10/20/2013 19:00,philadelphia,PA,us,sphere,3600,1 hour,Blue white illuminated sphere with smaller spheres orbiting object,2/21/2014,39.9522222,-75.1641667
14971,10/20/2013 20:25,levittown,PA,us,light,480,8 minutes,As I was parking in the supermarket parking lot I noticed a orange light that appeared out of nowhere in the sky above the store.,10/23/2013,40.1550000,-74.8291667
14972,10/21/2012 21:15,state college,PA,us,circle,300,5 minutes,Orange/ red orb hovering over state college moving slightly in all directions,10/30/2012,40.7933333,-77.86027779999999
14973,10/21/2013 21:35,oxford,PA,us,oval,30,30 seconds,Red/orange oval object fell diagonally from the sky and disappeared.  Left behind a trail of smoke.,10/23/2013,39.7852778,-75.97916670000001
14974,10/2/2013 22:00,philadelphia,PA,us,light,300,5 minutes,22:00- black sky&#44 medium cloud cover. I was about to cross the street&#44 but i looked up and noticed a soft white light heading northeast,11/11/2013,39.9522222,-75.1641667
14975,10/22/2011 21:45,pittsburgh,PA,us,unknown,600,10 minutes,Orange Glowing Objects Over Pittsburgh,10/25/2011,40.4405556,-79.9961111
14976,10/22/2011 21:57,windber,PA,us,fireball,300,5 min,Very strange orange balls of light rising into the atmosphere.,10/25/2011,40.2397222,-78.8352778
14977,10/22/2013 18:58,mckeesport,PA,us,circle,300,5 minutes,Five glowing reddish-yellow circular objects drifted slowly over my house&#44 heading east&#44 on the evening of 10/22/13.,1/24/2014,40.3477778,-79.8644444
14978,10/22/2013 22:30,monroeville,PA,us,oval,300,5 minutes,5 Red/Yellow Ovals seen by 3 witnesses.,10/23/2013,40.4211111,-79.7883333
14979,10/23/2011 08:15,whitehall,PA,us,light,8,8 seconds,Fluorescent Green light shooting thought the sky towards allentown.,10/25/2011,39.7908333,-77.10972220000001
14980,10/23/2011 11:00,berwyn,PA,us,circle,300,5 minutes,It was round and had 2 flashing red lights appeared in in a distance then came very close and dissapearred.,10/25/2011,40.0447222,-75.4391667
14981,10/23/2011 20:20,oaks,PA,us,circle,60,less than 1 minute,Circular shape object at low altitute near valley forge park.,10/25/2011,40.1316667,-75.46
14982,10/23/2012 20:00,millheim,PA,us,light,120,2 minutes,Two lights in the sky that were not planes or any other craft that flies at normal flying altitudes.,10/30/2012,40.8908333,-77.47694440000001
14983,10/23/2013 07:10,philadelphia,PA,us,light,30,30 seconds,Blue ball over Philadelphia.,11/11/2013,39.9522222,-75.1641667
14984,10/24/2011 07:38,havertown,PA,us,fireball,60,1min,Very Bright ball of light off rt 3 traveling toward Philadelphia rapidly.,10/25/2011,39.9808333,-75.30888890000001
14985,10/24/2011 19:00,kittanning,PA,us,unknown,10800,3 hours,Motionless flashing lights in the western sky for hours&#44 at very high altitude.  ((NUFORC Note:  Possibly stars?  PD)),10/30/2012,40.8163889,-79.5222222
14986,10/24/2012 19:40,pittsburgh,PA,us,fireball,1200,watching for 20 minutes s,Second sighting of orange orbs with green/blue lights since June 2012.,10/30/2012,40.4405556,-79.9961111
14987,10/24/2013 20:50,wilkes-barre,PA,us,other,360,6 minutes,Flashing lights Red/Orange and White/grey &quot;bouncing&quot;  gaining and losing altitude instantly.,11/11/2013,41.2458333,-75.8816667
14988,10/24/2013 21:38,new castle,PA,us,fireball,300,5 minutes,((NUFORC Note:  Witness provides no information about sighting.  PD)),11/11/2013,41.0036111,-80.3472222
14989,10/25/2011 16:15,stroudsburg,PA,us,light,720,12 minutes,Flashing light that changed colors then disappeared,12/12/2011,40.9866667,-75.195
